cod_nat_tim;lib_tim;cod_commune;lib_commune;lib_bassin_risques;lib_commentaire;dat_programtim_deb;dat_programtim_fin;dat_etu_tim_deb;dat_etu_tim_fin;dat_transmission_tim;dat_integration_plu;dat_reception_min;dat_maj
62PREF20050045;DCS - Beuvrequen;62125;Beuvrequen;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2002-01-23 00:00:00;2002-01-23 00:00:00;;;2002-01-23 00:00:00;;2002-02-01 00:00:00;2011-05-27 00:00:00
62PREF20050044;DCS - Bazinghen;62089;Bazinghen;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2002-01-23 00:00:00;2002-01-23 00:00:00;;;2002-01-23 00:00:00;;2002-02-01 00:00:00;2011-05-27 00:00:00
62PREF20050043;DCS - Ambleteuse;62025;Ambleteuse;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2002-01-23 00:00:00;2002-01-23 00:00:00;;;2002-01-23 00:00:00;;2002-02-01 00:00:00;2011-05-27 00:00:00
62PREF20050042;DCS - Saint-Josse;62752;Saint-Josse;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050041;DCS - Bouin-Plumoison;62661;Bouin-Plumoison;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050040;DCS - Neuville-sous-Montreuil;62610;Neuville-sous-Montreuil;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050039;DCS - Montreuil;62588;Montreuil;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050038;DCS - Marles-sur-Canche;62556;Marles-sur-Canche;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050037;DCS - Maresquel-Ecquemicourt;62552;Maresquel-Ecquemicourt;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050036;DCS - Marenla;62551;Marenla;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050035;DCS - La Madelaine-sous-Montreui;62535;La Madelaine-sous-Montreuil;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050034;DCS - Lespinoy;62501;Lespinoy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050033;DCS - Guisy;62398;Guisy;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050032;DCS - Etaples;62318;Étaples;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050031;DCS - Cucq;62261;Cucq;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050030;DCS - La Calotterie;62196;La Calotterie;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050029;DCS - Brimeux;62177;Brimeux;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050028;DCS - Bréxent-Enocq;62176;Bréxent-Énocq;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050027;DCS - Beutin;62124;Beutin;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050026;DCS - Beaurainville;62100;Beaurainville;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050025;DCS - Beaumerie-Saint-Martin;62094;Beaumerie-Saint-Martin;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050024;DCS - Aubin-Saint-Vaast;62046;Aubin-Saint-Vaast;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050023;DCS - Attin;62044;Attin;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-12-26 00:00:00;2000-12-26 00:00:00;;;2000-12-26 00:00:00;;2000-12-26 00:00:00;2011-05-27 00:00:00
62PREF20050022;DCS - Wirwignes;62896;Wirwignes;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050021;DCS - Samer;62773;Samer;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050020;DCS - Saint-Léonard;62755;Saint-Léonard;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050019;DCS - Saint-Etienne-au-Mont;62746;Saint-Étienne-au-Mont;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050018;DCS - Questrecques;62679;Questrecques;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050017;DCS - Isques;62474;Isques;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-01-01 00:00:00;1999-01-01 00:00:00;;;1999-01-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050016;DCS - Hesdin-l'Abbé;62448;Hesdin-l'Abbé;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050015;DCS - Hesdigneul-lès-Boulogne;62446;Hesdigneul-lès-Boulogne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050014;DCS - Crémarest;62255;Crémarest;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050013;DCS - Condette;62235;Condette;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050012;DCS - Carly;62214;Carly;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050011;DCS - Bournonville;62165;Bournonville;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
62PREF20050010;DCS - Alincthun;62022;Alincthun;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1999-10-01 00:00:00;1999-10-01 00:00:00;;;1999-10-01 00:00:00;;1999-09-22 00:00:00;2011-05-27 00:00:00
61PREF20050046;DCS - Les Ventes-de-Bourse;61499;Les Ventes-de-Bourse;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050044;DCS - Valframbert;61497;Valframbert;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050042;DCS - Semallé;61467;Semallé;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050040;DCS - Saint-Léger-sur-Sarthe;61415;Saint-Léger-sur-Sarthe;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050038;DCS - Saint-Julien-sur-Sarthe;61412;Saint-Julien-sur-Sarthe;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050036;DCS - Saint-Germain-du-Corbéis;61397;Saint-Germain-du-Corbéis;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050034;DCS - Saint-Céneri-le-Gérei;61372;Saint-Céneri-le-Gérei;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050032;DCS - Mieuxcé;61279;Mieuxcé;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050030;DCS - Le Ménil-Broût;61261;Le Ménil-Broût;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050028;DCS - Le Mêle-sur-Sarthe;61258;Le Mêle-sur-Sarthe;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050026;DCS - Héloup;61203;Héloup;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050024;DCS - Hauterive;61202;Hauterive;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050022;DCS - Damigny;61143;Damigny;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050020;DCS - Condé-sur-Sarthe;61117;Condé-sur-Sarthe;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050018;DCS - Cerisé;61077;Cerisé;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050016;DCS - Barville;61026;Barville;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050014;DCS - Alençon;61001;Alençon;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;2000-10-30 00:00:00;2000-10-30 00:00:00;;;2000-10-30 00:00:00;;;2010-11-26 00:00:00
61PREF20050012;DCS - Rémalard;61345;Rémalard;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-21 00:00:00;1997-07-21 00:00:00;;;1997-07-21 00:00:00;;;2010-11-26 00:00:00
61PREF20050010;DCS - Le Merlerault;61275;Le Merlerault;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-21 00:00:00;1997-07-21 00:00:00;;;1997-07-21 00:00:00;;;2010-11-26 00:00:00
61PREF20050008;DCS - Haleine;61200;Haleine;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-21 00:00:00;1997-07-21 00:00:00;;;1997-07-21 00:00:00;;;2010-11-26 00:00:00
61PREF20050006;DCS - Couterne;61135;Couterne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-21 00:00:00;1997-07-21 00:00:00;;;1997-07-21 00:00:00;;;2010-11-26 00:00:00
61PREF20050004;DCS - Bellou-sur-Huisne;61042;Bellou-sur-Huisne;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte;1997-07-21 00:00:00;1997-07-21 00:00:00;;;1997-07-21 00:00:00;;;2010-11-26 00:00:00
61PREF20050002;DCS - Argentan;61006;Argentan;"";Ancien contact :INCONNU. Procédure chargée à partir des données de la base Corinte - DCS ne portant pas la mention ''valant DICRIM'';1997-07-21 00:00:00;1997-07-21 00:00:00;;;1997-07-21 00:00:00;;;2010-11-26 00:00:00
61DDT20120013;TIM Saint-Paul;61443;Saint-Paul;"";TIM réalisé par la DT ouest;;;;;2012-03-23 00:00:00;;;2012-05-24 00:00:00
61DDT20120012;TIM Landigou;61221;Landigou;"";TIM réalisé par la DT ouest;;;;;2012-03-21 00:00:00;;;2012-05-24 00:00:00
61DDT20120011;TIM La Chapelle-au-Moine;61094;La Chapelle-au-Moine;"";TIM réalisé par la DT ouest;;;;;2012-03-28 00:00:00;;;2012-05-24 00:00:00
61DDT20120010;TIM La Chapelle-Biche;61095;La Chapelle-Biche;"";TIM réalisé par la DT ouest;;;;;2012-03-20 00:00:00;;;2012-05-24 00:00:00
61DDT20120009;TIM La Bazoque;61030;La Bazoque;"";TIM réalisé par la DT ouest;;;;;2012-03-13 00:00:00;;;2012-05-24 00:00:00
61DDT20120008;TIM Vimoutiers;61508;Vimoutiers;"";TIM réalisé par le BE ASTER;;;;;2011-12-12 00:00:00;;;2012-01-18 00:00:00
61DDT20120007;TIM Saint-Langis-Lès-Mortagne;61414;Saint-Langis-lès-Mortagne;"";TIM réalisé par le BE ASTER;;;;;2011-12-12 00:00:00;;;2012-01-18 00:00:00
61DDT20120006;TIM Pervenchères;61327;Pervenchères;"";TIM réalisé par le BE ASTER;;;;;2011-12-12 00:00:00;;;2012-01-18 00:00:00
61DDT20120005;TIM Mortagne-au-Perche;61293;Mortagne-au-Perche;"";TIM réalisé par le BE ASTER;;;;;2011-12-12 00:00:00;;;2012-01-18 00:00:00
61DDT20120004;TIM Berd'huis;61043;Berd'huis;"";TIM réalisé par le BE ASTER;;;;;2011-12-12 00:00:00;;;2012-01-18 00:00:00
61DDT20120003;TIM Magny-le-Désert;61243;Magny-le-Désert;"";TIM réalisé par le BE ASTER;;;;;2012-01-04 00:00:00;;;2012-01-18 00:00:00
61DDT20120002;TIM Bellou-le-Trichard;61041;Bellou-le-Trichard;"";TIM réalisé par le BE ASTER;;;;;2012-01-04 00:00:00;;;2012-01-18 00:00:00
61DDT20120001;TIM Alençon;61001;Alençon;"";TIM réalisé par le BE ASTER;;;;;2012-01-04 00:00:00;;;2012-01-18 00:00:00
61DDT20110027;TIM Bellême;61038;Bellême;"";TIM réalisé par la bureau d'études ASTER;;;;;2011-11-24 00:00:00;;;2011-12-22 00:00:00
61DDT20110026;TIM Bretoncelles;61061;Bretoncelles;"";TIM réalisé par le bureau d'études ASTER;;;;;2011-11-21 00:00:00;;;2011-12-22 00:00:00
61DDT20110025;TIM Coulonges-Les-Sablons;61125;Coulonges-les-Sablons;"";TIM réalisé par le bureau d'études ASTER;;;;;2011-11-24 00:00:00;;;2011-12-22 00:00:00
61DDT20110024;TIM Le Sap;61460;Le Sap;"";TIM réalisé par le bureau d'études ASTER;;;;;2011-11-24 00:00:00;;;2011-12-22 00:00:00
61DDT20110023;TIM Champsecret;61091;Champsecret;"";TIM réalisé par le bureau d'études ASTER;;;;;2011-11-21 00:00:00;;;2011-12-22 00:00:00
61DDT20110022;TIM La Sauvagère;61463;La Sauvagère;"";TIM réalisé par le BE ASTER;;;;;2011-10-13 00:00:00;;;2011-10-24 00:00:00
61DDT20110021;TIM Messei;61278;Messei;"";TIM réalisé par le BE ASTER;;;;;2011-10-13 00:00:00;;;2011-10-24 00:00:00
61DDT20110020;TIM Lonlay-l'Abbaye;61232;Lonlay-l'Abbaye;"";TIM réalisé par le BE ASTER;;;;;2011-10-13 00:00:00;;;2011-10-24 00:00:00
61DDT20110019;TIM La Chapelle -d'Andaine;61096;La Chapelle-d'Andaine;"";TIM réalisé par le BE ASTER;;;;;2011-10-13 00:00:00;;;2011-10-24 00:00:00
61DDT20110018;TIM Bellou-en-Houlme;61040;Bellou-en-Houlme;"";TIM réalisé par le BE ASTER;;;;;2011-10-13 00:00:00;;;2011-10-24 00:00:00
61DDT20110017;TIM Briouze;61063;Briouze;"";TIM réalisé par le BE Aster;;;;;2011-08-05 00:00:00;;;2011-08-12 00:00:00
61DDT20110016;TIM La Selle-la-Forge;61466;La Selle-la-Forge;"";TIM réalisé par le BE ASTER;;;;;2011-08-08 00:00:00;;;2011-08-11 00:00:00
61DDT20110015;TIM Rânes;61344;Rânes;"";TIM réalisé par le BE ASTER;;;;;2011-08-08 00:00:00;;;2011-08-11 00:00:00
61DDT20110014;TIM Trun;61494;Trun;"";TIM réalisé par le BE ASTER;;;;;2011-08-08 00:00:00;;;2011-08-11 00:00:00
61DDT20110013;TIM Gacé;61181;Gacé;"";TIM réalisé par le BE ASTER;;;;;2011-08-05 00:00:00;;;2011-08-11 00:00:00
61DDT20110012;TIM Putanges-Pont-Ecrepin;61339;Putanges-Pont-Écrepin;"";TIM réalisé par le BE ASTER;;;;;2011-06-29 00:00:00;;;2011-08-08 00:00:00
61DDT20110011;TIM Radon;61341;Radon;"";TIM réalisé par le BE Aster;;;;;2011-06-29 00:00:00;;;2011-08-08 00:00:00
61DDT20110010;TIM Le Merlerault;61275;Le Merlerault;"";TIM réalisé par le BE Aster;;;;;2011-06-30 00:00:00;;;2011-08-08 00:00:00
61DDT20110009;TIM Couterne;61135;Couterne;"";TIM réalisé par le BE Aster;;;;;2011-06-30 00:00:00;;;2011-08-08 00:00:00
61DDT20110008;TIM Pacé;61321;Pacé;"";TIM réalisé par le BE ASTER;;;;;2011-06-29 00:00:00;;;2011-08-08 00:00:00
61DDT20110007;PAC La Ferté-Macé;61168;La Ferté-Macé;"";PAC réalisé par le bureau d'études ASTER;;;;;2011-01-18 00:00:00;;;2011-02-10 00:00:00
61DDT20110006;PAC Juvigny-sous-Andaine;61211;Juvigny-sous-Andaine;"";PAC réalisé par le bureau d'études ASTER;;;;;2011-01-18 00:00:00;;;2011-02-10 00:00:00
61DDT20110005;PAC Domfront;61145;Domfront;"";"";;;;;2011-01-18 00:00:00;;;2011-02-10 00:00:00
61DDT20110004;PAC La Ferrière-aux-Étangs;61163;La Ferrière-aux-Étangs;"";PAC réalisé par le bureau d'études ASTER;;;;;2010-11-25 00:00:00;;;2011-02-10 00:00:00
61DDT20110003;PAC Banvou;61024;Banvou;"";PAC réalisé par le bureau d'études ASTER;;;;;2010-11-19 00:00:00;;;2011-02-09 00:00:00
61DDT20110002;PAC Le Châtellier;61102;Le Châtellier;"";PAC réalisé par le bureau d'études ASTER;;;;;2010-11-22 00:00:00;;;2011-02-09 00:00:00
58PREF20070028;DCS;58272;Sardy-lès-Épiry;"";"";;;;;;;;2007-02-06 00:00:00
61DDT20100139;PAC Tinchebray;61486;Tinchebray;"";PAC réalisé par le bureau d'études ASTER;;;;;2010-11-16 00:00:00;;;2010-11-19 00:00:00
61DDT20100138;PAC Saint-Pierre-du-Regard;61447;Saint-Pierre-du-Regard;"";PAC réalisé par le bureau d'études ASTER;;;;;2010-11-16 00:00:00;;;2010-11-19 00:00:00
61DDT20100137;PAC Fontenay-sur-Orne;61173;Fontenai-sur-Orne;"";PAC réalisé par le bureau d'études ASTER;;;;;2010-11-15 00:00:00;;;2010-11-19 00:00:00
61DDT20100136;PAC Caligny;61070;Caligny;"";PAC réalisé par le bureau d'études ASTER;;;;;2010-11-15 00:00:00;;;2010-11-19 00:00:00
